WWW,FFFFFFFFF,40
MMMMMM,LLLLLLLLL,19
MM,JJJJJJJJJJJ,53
B,YYYYYYYY,36
DD,MMM,2
W,KK,100
JJ,TTTTTTTTTT,73
LL,MMMMMMMMM,63
LLL,PPPPPPPPP,18
AA,RR,64
DDDDDDDD,RRRRRRRR,84
GGGGGGG,BBBBBBBBBBB,6
FFFFF,HHHHHHHH,2
BBBBBBBB,LLLLLLLLLL,95
MMMMM,BBBBBB,39
AAA,RRRRRRR,38
FFFFFFFFF,ZZZZZZZZZZZ,53
LLL,DDDDD,77
BBBBBB,HHHHHH,87
PPPP,BBBBBBBBBB,45
Q,AAAAAAAAAAAA,23
JJ,SS,27
XXXXXX,YYYYYYYY,14
AAAAAAAAA,UUUUUUUUUUU,46
Z,XXXXXXX,80
XXX,SSSSSSSSS,73
OOOOOOO,MMMMMMMMMMMM,97
UU,VVVVVV,2
HHHHH,IIIIIIIIIII,28
TTTTTTT,IIIIIIIII,42
BBBBBBB,GGGGGGG,88
DDDDDDD,MMMMMMMMMM,96
SS,KKKKKKK,24
UUUUUU,XXXXXXXXXXX,65
HH,CCCCCCCCC,21
EEEEE,BBBBBBBBBB,96
BBBBBBBBBBB,GGGGGGGGGGGG,75
B,BBBBBBBBBBBB,58
TTTT,XXXXXXXXXXX,78
VVVV,DDDDD,73
XX,JJJJJJJ,100
UUUU,QQQQQQQQ,30
GGGG,TTTTTTTTTT,23
H,SSSSS,17
HHHHHHHH,TTTTTTTTT,52
ZZZZ,KKKKKKKKKKK,33
EEE,EEEE,82
NNN,BBBBBB,65
IIIIII,GGGGGGG,96
AAAAAAAA,OOOOOOOOOOO,1
N,ZZZZZ,66
UUU,FFFFFFFFFFF,35
TTTTTT,BBBBBBBBBBB,55
YYY,DDDDDDDDDDDD,86
WWWW,TTTTT,92
OOOO,YYYY,15
AAAAA,LLLLLL,28
HH,ZZZZZZZZZZZ,84
JJJJJ,DDDDDDDDDDDD,38
BBBBBBBB,XXXXXXXXXX,66
KK,HHHHHHHHHH,11
GGGGGG,FFFFFFF,1
RR,CCCCCCC,75
ZZZ,NNNNNNNNN,79
HHHHH,NNNNNNNNN,25
C,XXXXXXXXX,45
A,CC,16
K,QQQQ,5
FFFF,NNNNNNNN,68
YYY,CCCCC,71
III,WWWW,71
DD,FFF,67
NNN,GGGGGGGG,12
AAAAA,MMMMM,38
QQQQQQ,RRRRRR,42
QQQQQ,MMMMMMM,95
SSSSSSSSS,SSSSSSSSSS,86
I,NNNNNNN,43
HHHHHHHHH,DDDDDDDDDDD,24
MMMMMMMMMM,GGGGGGGGGGG,90
NNN,WWWWWWW,57
SSSS,FFFFFFFFF,36
MMMMMMMMM,PPPPPPPPPPP,57
BBBB,NNNNNNN,22
E,U,4
Z,SSSSSS,58
OOOO,DDDDDDDDDD,53
GGGGGGGGGGG,OOOOOOOOOOO,89
DDDDDDDDD,DDDDDDDDDDDD,70
Q,CCCCCCCC,53
OOOOO,FFFFFFF,86
U,RRRRRRRRR,91
A,DDDDDDD,9
F,VVVV,100
K,KKKKKKK,63
B,RRRR,86
GG,OOOOOOO,14
XXXX,ZZZZZZZZZZZ,34
WWW,DDDDDDD,93
ZZZZZ,YYYYYYYYYYY,51
PP,IIIII,92
VVVVVV,NNNNNNNNNN,5
LLLLLLLL,ZZZZZZZZZZZ,40
EEEE,QQQQQQQQQ,24
NNN,VVVVVVVVVV,18
UUUU,LLLLLLLLLLLL,38
SSSSS,GGGGGGGG,85
X,CCCCCC,21
CC,IIIIIIIII,91
I,AAAAA,68
TTTTTTTT,NNNNNNNNN,32
QQQQQQQQQ,OOOOOOOOOO,72
FFFF,VVVVVVVVV,64
V,AAAAAAA,41
CCCCCC,NNNNNNNNN,26
XXXXXXX,EEEEEEEEEEEE,8
LLLLLLLLLL,CCCCCCCCCCCC,86
NNNN,IIIIIIIIIIII,75
FFFFFF,VVVVVVVVVVV,5
IIIIIII,IIIIIIIIII,29
TT,MMMMMMMM,7
MMMMMMMMMM,DDDDDDDDDDDD,68
BBBBB,VVVVVV,100
BBBBBBBBB,FFFFFFFFFFF,75
CCC,IIIIII,19
WWWW,WWWWWWWWWW,88
NNNNN,IIIIIII,17
V,ZZZZZZZZZZZ,42
TTTTT,KKKKKK,83
TT,CCCCCCC,15
SSSSSSS,HHHHHHHHHHH,9
NNNNNNNN,XXXXXXXXXXX,31
HH,RRRRRRRRR,66
MMMMMMMMMM,PPPPPPPPPPP,80
GGGGGGGGG,HHHHHHHHHHH,57
QQQ,WWWWW,82
QQQQQQ,BBBBBBB,15
MM,BBBB,55
Q,DDDDDDDDDDD,67
RRRRR,IIIIIIIIIII,98
VVVVVVVV,AAAAAAAAAAA,88
SSSSS,DDDDDDDDDDD,95
JJJJJJJ,WWWWWWWWWWW,42
Q,FF,46
GGG,PPPPPPPPP,82
HHHHHHHH,HHHHHHHHH,78
X,QQQQQQ,26
GGG,VVV,30
FFFFFFF,WWWWWWWWW,98
WWWWWWW,JJJJJJJJJ,44
CCCCCCCCC,IIIIIIIII,33
LLLL,ZZZZZZZZZ,22
LL,JJJJJ,34
H,CC,27
DDDDDD,ZZZZZZZZZZZ,5
EEEEEEEEEEE,ZZZZZZZZZZZ,43
VVVVV,JJJJJJJJJ,38
PP,VVVVVVVVVVV,65
LLL,HHHHHHHHHH,99
IIII,VVVVVVVV,31
VVVVV,YYYYYY,59
NNNNNN,LLLLLLLL,11
UUUU,GGGGG,45
DDDDDDDDDDD,IIIIIIIIIII,95
DDD,UUUUUUUUUU,92
NNN,WWWWWWWWWW,33
IIIIIII,PPPPPPP,5
RRRRRRRRRR,ZZZZZZZZZZZ,46
ZZZ,WWWWWWWW,62
CCCCCCCCC,JJJJJJJJJ,26
SSS,LLLLLLLLL,25
TTTTTTT,GGGGGGGGG,46
UUU,EEEEEEEEE,31
RRRRRR,PPPPPPP,95
FFFF,OOOOOO,71
JJJ,LLLLLL,26
TTTT,ZZZZ,87
VVV,CCCCC,40
LL,XXXX,68
EEEE,KKKKKKKKK,78
VVVVVVV,JJJJJJJJJJJJ,62
CCCCCC,AAAAAAAAAA,38
MM,IIIIIII,16
MMMM,BBBBBBB,11
NNN,XXXX,70
R,MMMMMMMMMMM,27
II,OOOOOOOOOOO,54
AAAAAA,EEEEEEEEEE,64
JJ,SSSSSSSS,42
YY,LLLLLLLLL,19
LLL,BBBB,82
ZZZZ,TTTTTTTTT,68
AAAAAAAAAA,RRRRRRRRRRR,29
TTTTT,FFFFFFFF,78
VVVVVV,EEEEEEE,3
QQ,QQQQ,89
F,FF,43
QQQ,VVVVVVVV,46
B,SSSSSSSS,91
DDDDDDDD,QQQQQQQQQQQ,65
OOO,SSSSSSS,24
SSSSS,NNNNNN,83
BBBBB,OOOOO,5
LLLLLLL,XXXXXXXX,54
CC,ZZZZZZZZZ,68
CCCCCCC,HHHHHHH,82
CCC,ZZZZZZZZZZZ,19
PPPPPPP,DDDDDDDDDD,3
II,TT,98
III,PPPP,50
VV,CCCCCCCCCC,12
GGGG,JJJJJJJ,48
BB,ZZ,71
FFFFF,EEEEEEEEEEE,30
RRR,QQQQ,37
LL,SS,31
NN,DDDDDDDD,45
JJJ,YYYYYYYYYY,23
VVVV,DDDDDDDDDDDD,41
JJJJJJJJJ,QQQQQQQQQ,16
HHHHHHH,MMMMMMM,77
QQ,JJJJJJJJ,7
KK,PP,76
OOOOOOOOOOO,SSSSSSSSSSS,20
P,FF,90
KKKK,NNNNNNNNNNN,71
UUUU,YYYYYYYY,77
DDDDDD,DDDDDDDDDDDD,30
JJJJJJJJ,NNNNNNNNNNN,38
OOO,IIII,40
G,WW,30
H,JJ,22
HHH,NNNNNNNNNN,96
QQQ,BBBBB,41
UUUUUUU,WWWWWWW,92
OOOOOOOOO,PPPPPPPPPPP,33
JJJJJJ,FFFFFFFF,56
FFFFFFF,WWWWWWWW,84
WWWWWWWWWW,JJJJJJJJJJJ,84
NNNNN,BBBBBBBBBBB,48
GGGGGGGGGG,LLLLLLLLLLLL,57
GGGGGG,HHHHHHHHHHH,43
P,EEEEEEEE,7
JJ,BBBBBBBBB,21
JJJ,RRRRR,64
PPP,MMMMM,27
YY,BBBB,52
EEEEEE,BBBBBBBBBBBB,87
SSSSSSS,QQQQQQQQQ,66
EEEEE,VVVVVVVVV,99
OOOOOOO,TTTTTTTTTTT,77
OO,UUUU,33
RRRRRRRRR,AAAAAAAAAAAA,55
MMM,IIIIIIIIII,16
DDDDDD,JJJJJJJJJJJJ,13
LL,XXXXX,99
CC,UUUUU,89
PPPPPP,OOOOOOOOO,78
XXXX,VVVVV,8
HHHHH,CCCCCCCCCCCC,69
JJJJ,JJJJJ,17
EEEEEE,KKKKKKKK,68
SSS,SSSSS,64
W,AAAAAAAAA,59
HHHH,BBBBBBB,17
KK,DDDDDDDD,37
OOOOO,XXXXX,27
QQQQ,WWWWWWWWWWW,86
VV,KKKKKKKKK,67
GGGGG,PPPPPPPPPPP,28
Y,JJJJ,17
YYYYYYY,PPPPPPPPP,23
D,HHHHHH,42
KK,DDDDDDDDD,63
CCCC,AAAAAAAAAAAA,72
YYYYYYYYY,XXXXXXXXXXX,50
CCCC,HHHHH,82
MMMMMMM,BBBBBBBBBBB,4
V,EEEEEEEE,70
IIIIII,TTTTTTT,9
WWWWWWWW,FFFFFFFFF,82
OO,SSSSSS,32
O,WWWWWWW,57
GGGG,VVVVVVV,27
BBB,RRRRRRRRR,87
AAAA,DDDDDDDDDDD,34
III,NNNNNN,90
KKK,ZZZZZZZ,32
DDDDD,EEEEEEEEEE,28
EEEEEE,UUUUUUUUUU,79
WWWWWWW,XXXXXXXXXXX,5
TTT,QQQQ,3
R,SSS,3
AAAAAAA,PPPPPPP,94
MMM,NNNNNN,75
BB,KKKKKKKKKKK,42
S,FFFFFF,69
YY,III,3
ZZZZZZ,YYYYYYYYYY,48
DDDD,PPPPPPPPPPP,64
SSS,MMMMMMMMMMM,58
VVVV,GGGGGGGGGGG,92
IIIIIII,SSSSSSSS,43
AAAAA,CCCCCCCCCC,45
LLLLLLL,AAAAAAAAAAAA,79
SS,OOOOOOOOOO,39
EEEEEEEEE,IIIIIIIIIII,71
EEE,CCCCCCCC,32
JJJJJJJJJ,DDDDDDDDDD,93
LLLL,OOOOOOOOO,4
HH,YYYY,3
FFFFFFF,ZZZZZZZZZ,24
OO,III,38
QQQQQ,KKKKKKKKKKK,91
ZZZZ,OOOOOOOO,100
OOO,PPP,24
PP,DDD,36
QQ,YYYYY,69
HHHH,YYYYYYYY,31
SS,LLL,36
VVV,HHHHHHHHHH,56
BB,CCCCCCCC,8
DDDD,HHHHH,16
IIIIIIIII,EEEEEEEEEE,84
LLLLLLLL,AAAAAAAAAAAA,48
WWWWWW,GGGGGGGG,64
ZZ,XXXXX,79
HHHHHH,HHHHHHHHHHHH,51
HHH,OOOOOO,18
GGGGGGG,UUUUUUUUU,81
SSSSSS,RRRRRRRRRRR,43
BBBBBBB,IIIIIIIIIII,98
Q,VVVVVVVVVV,10
CCCCC,JJJJJJJJJ,76
PPPP,XXXX,60
TTTTTT,KKKKKKKKK,16
R,AAAAAAAAA,87
RRRRR,SSSSSS,19
SS,JJJ,5
MMMMMM,QQQQQQQQQ,33
NNNNN,AAAAAAAAA,35
KKKKKKK,XXXXXXXX,19
CC,XXX,10
YY,YYY,93
NN,KKKKKKKKKK,85
PPPPPPPPP,JJJJJJJJJJJJ,88
HHHHH,VVVVVVVVVVV,12
NNNNNNN,EEEEEEEEEEEE,72
BBBBBBBBB,JJJJJJJJJJ,18
UUU,QQQQ,47
KKKK,TTTT,42
MMMM,XXXXXXXXXXX,68
CCCCC,GGGGGGGG,65
BB,TTTTTT,7
G,BBBBBBB,77
DDDDD,RRRRRRR,13
YYYYYY,GGGGGGGGGGGG,24
VVVVVVVV,LLLLLLLLLL,28
PPPPPPP,JJJJJJJJJJJJ,6
XX,PPPPPPPPPP,86
KKKKKK,ZZZZZZZZZZ,60
EEEEE,EEEEEEEEEEE,7
K,TTTTTTTT,83
SSSS,KKKKKKKKKKK,91
WWW,UUUU,4
FFFF,QQQQQQ,38
V,CCCCC,50
YYYY,HHHHHHHHHH,3
G,II,47
IIIIIII,KKKKKKK,2
UUUU,TTTTTTTT,52
PPPPPPPPP,UUUUUUUUUU,58
ZZ,XXX,61
FFF,TTTTTTTT,32
CCCCCCC,UUUUUUUU,56
CC,UUU,3
JJJJJ,XXXXX,61
BBB,VVVVVVVVVVV,38
IIII,YYYYYYYYYY,1
UUUUUU,CCCCCCCCCCCC,76
JJJ,OOOOOOOOOOO,28
TT,PPPPPPPP,20
SSSSSS,OOOOOOOOO,47
Y,EEEEEE,95
IIIIIIIIIIII,LLLLLLLLLLLL,5
KK,BBBBBBBBBB,71
VVVVV,IIIIIIIII,99
ZZZZZZ,BBBBBBBBB,24
K,EEEEEE,96
OOOOOOO,NNNNNNNNNN,37
EEEEEEEEEEE,GGGGGGGGGGGG,94
Z,HHHHH,43
DDDDDDD,WWWWWWWWW,85
CCCC,FFFFFFFFFF,18
NN,OOOOOOO,3
WW,UUUUUU,38
JJJJ,OOOOOOOO,90
UU,SSSS,36
G,HHHH,7
LLLLLLL,KKKKKKKKKKK,85
BBBBBBBB,OOOOOOOO,48
MMM,SSSS,51
AAAAAA,DDDDDDDDDD,27
UUUU,ZZZZZZZ,87
SSS,GGGGGGGGGG,40
F,V,8
VVVVV,VVVVVVVVVV,7
TTTTTT,LLLLLLLL,18
RRRRRRR,ZZZZZZZZZ,63
PPPPPPPP,GGGGGGGGGGGG,93
P,QQQQQQQQQ,73
H,GGGG,39
XXXX,AAAAA,29
KKKKKK,ZZZZZZZZZ,69
N,CCCCCCCC,18
OOOOOOOO,RRRRRRRRRRR,39
ZZZZZZZZ,AAAAAAAAAAAA,46
IIIIIIIII,PPPPPPPPPPP,22
ZZZ,IIIIIIII,58
RRR,EEEEEEEEEEEE,7
WWW,DDDDDDDDDD,9
IIIIIIII,PPPPPPPPP,2
SSSSSSS,SSSSSSSS,18
BB,LLLLLLL,17
EEEEEEE,AAAAAAAAAAAA,73
I,OOOO,5
B,OOO,75
HHHHH,OOOOOOOOOOO,77
LLLLLL,FFFFFFF,33
GG,TTTTTTT,80
F,CCCCCCCCCCC,91
UUUUUU,UUUUUUUU,67
Y,VVVVVVVVVV,81
AAAAAAA,ZZZZZZZZZZZ,36
HHHHHH,FFFFFFFFF,69
N,XXXXXXXX,75
KKK,GGGGGGGGGGG,81
NNN,JJJJJJJJJ,82
ZZZZZZZZZZ,FFFFFFFFFFF,68
MM,XX,73
GGGGG,RRRRRRRRRRR,52
NNNNN,QQQQQQQ,86
VVVVVV,GGGGGGGGGGG,47
R,PPPPP,28
NNNNN,BBBBBBB,83
UU,RRRR,42
AAA,LLLLLLLLLLLL,70
C,R,19
B,CCCCCCC,22
EEEEEEEEEE,EEEEEEEEEEE,21
YYYYYY,WWWWWWWW,12
NNN,FFFFFFFFFFF,98
D,FFFFFFFFFF,81
PPPPPP,LLLLLLLLLLLL,75
BBBB,UUUUUUU,96
D,BBBBB,99
LLLL,VVVVVVVV,72
CCCC,HHHHHHH,18
RRRRRRRR,MMMMMMMMMMM,18
OOO,FFFF,78
ZZ,BBBBBBBBBBB,88
ZZZZZZZZ,HHHHHHHHHHHH,89
MMMMMM,NNNNNNN,92
AAAAA,WWWWWWWWWW,64
BBBBBBB,JJJJJJJJJJ,77
OOOOOOOO,AAAAAAAAAA,22
B,GGG,21
EE,QQQQQQQQQQ,73
X,SSSSSSSS,42
ZZZZZ,AAAAAAA,30
CCCCCCCCC,WWWWWWWWWW,10
ZZZZZZZZZZ,GGGGGGGGGGG,73
K,OOOOOOOO,37
RRRR,WWWWWWW,69
ZZ,TTTTTTTTTT,4
GGG,MMMM,5
EEEE,AAAAAAAAAA,84
YYYYYYYYYY,UUUUUUUUUUU,33
XXXX,AAAAAAA,92
DDDDDDDD,LLLLLLLLLLLL,54
FFFFFF,TTTTTT,56
Q,WWWWWWWWWWW,72
SSSSSS,RRRRRRRRR,74
DDDDDD,DDDDDDDD,1
XXXXXXXXXX,EEEEEEEEEEEE,80
OOOOO,XXXXXX,90
T,DDDDDDDDD,37
HHHH,UUUUUUUUU,59
TTTTT,IIIIIIIIIIII,92
WW,KKKKKKKKK,71
CCC,NNN,76
VVVVVVVV,HHHHHHHHHHHH,85
BBB,KKKKKKKKK,39
FFF,DDDDD,44
BBBBBB,XXXXXXXX,78
JJJJJJJJJJ,XXXXXXXXXX,41
TTT,PPPPPP,84
WWWWWWWW,OOOOOOOOOOO,94
MMMMMM,MMMMMMMM,66
RRR,SSSSSSSSS,51
IIIII,NNNNNNNNN,68
NNNNNNN,IIIIIIII,1
HHHHHH,SSSSSSS,81
HHHHHHHH,SSSSSSSS,74
WWWWWWWW,KKKKKKKKK,54
W,BBBB,3
W,LLLLLLLLLLL,47
HHH,SSSSSSSSSS,85
QQQQQQQQ,IIIIIIIIIII,70
LLLL,QQQQQ,27
QQ,WW,53
CCCCCCC,SSSSSSSSS,60
C,FFFFF,91
KKKKKK,FFFFFFF,62
SSSSSS,YYYYYYYYY,36
LL,EEEEEEEE,2
CCCC,NNNNNNNNN,43
RRRR,UUUUUUU,50
CCCCC,YYYYYYYYY,77
QQQ,AAAA,96
X,LLL,64
DDDDDDD,XXXXXXX,10
NNNNN,DDDDDDD,92
LLLLLL,NNNNNN,75
FFFFFFFFFF,ZZZZZZZZZZZ,5
FFFFFF,OOOOOOOOO,33
XXXX,JJJJJ,76
H,YYYY,32
LLLLLLL,MMMMMMMM,37
KKKKKK,IIIIIII,7
YYYYYYYYY,DDDDDDDDDDDD,94
RRRR,ZZZZZZZZZZZ,92
CCCCC,KKKKKKKKKKK,42
KKKKK,UUUUUUUUUUU,4
NNNN,BBBBBBBBBB,38
YYYYYYYYYY,CCCCCCCCCCC,21
SSSSSSS,AAAAAAAAAA,43
BBBBBBBBBBB,SSSSSSSSSSS,53
YY,OOOOOOOOO,31
LLLLLLLLL,BBBBBBBBBBBB,8
JJJJJ,BBBBBBBBBBB,43
RRRR,RRRRR,16
HHH,UUUUUU,38
N,QQQQQQQQQQQ,31
H,SSSSSSSSS,17
FF,EEEEEEE,98
VVV,JJJJJJJJJJJ,13
JJJ,FFFF,31
CCC,FFFFFFFFFFF,37
WWWWWWW,EEEEEEEEEEEE,20
JJJJJJJJ,GGGGGGGGGGG,40
NNNNNNNN,JJJJJJJJJ,100
LLLL,ZZZZZZZ,23
UUUUUU,FFFFFFFFF,19
CCCCCC,RRRRRRR,30
UUU,JJJJJJJJJJJ,83
ZZZZZZZZ,GGGGGGGGGGG,61
CCC,JJJJJJJ,96
LLLLLLLLLLLL,MMMMMMMMMMMM,92
DDD,XXX,86
OOO,PPPPPP,78
EE,CCCCCCCCC,54
JJJJJ,LLLLL,10
YYYYYY,BBBBBBBBBBBB,69
QQQQQQQQ,JJJJJJJJJ,88
YYYYYYYYYY,VVVVVVVVVVV,68
JJJJJ,LLLLLLLLLLLL,24
MMMM,RRRRRRRRRRR,40
AAAA,FFFFFFFFFFF,30
WWWWW,RRRRRRRRR,72
EEEE,LLLLLLLLLL,61
XX,LLLLLL,76
ZZZ,TTTT,72
ZZ,YYYY,36
UUUUUUUU,UUUUUUUUU,76
L,QQQQQQQQQQQ,74
K,AAAAAAA,37
YY,ZZZZZ,50
RRRRR,EEEEEEEEEEE,9
XXXXXX,RRRRRRRR,65
FFFF,BBBBBBBB,87
J,TTTTTTTTT,77
X,AAAAAAAAAA,94
NNNN,CCCCCC,89
PPPPP,MMMMMMMM,97
W,SSSS,32
TT,LLLLLLLLLLLL,21
PPPP,SSSSSSSSSSS,74
OOOOOO,HHHHHHHHHH,27
WW,WWWWW,17
K,AAAA,83
T,II,71
U,HHHHHHH,68
MM,TTTTTT,4
OOOOOOOO,ZZZZZZZZ,50
S,AAAAAAAA,36
W,SSSSSSSSSS,47
PP,YYYYYYYYYYY,52
NNNNN,NNNNNN,8
GGG,PPPPPPPPPP,13
WWWWW,OOOOOOO,19
FFFFFFFF,KKKKKKKKKKKK,10
MM,LLLLL,41
NNN,LLLLLLLLLL,50
KKK,AAAAAA,60
ZZZZZZZ,XXXXXXXX,80
Y,TTTT,31
II,DDDDDDDDD,81
UUUUU,AAAAAAAAA,31
RRRRRRR,NNNNNNNNNN,71
MMMMMMM,UUUUUUUUU,52
E,GG,39
FFF,QQQ,75
WWW,VVVV,63
Q,MM,10
BBBBB,MMMMMMMMMMMM,66
UU,SSSSSS,6
T,HHHH,31
TTTTTT,YYYYYYYYYY,22
SSSSS,TTTTTTTTT,44
P,OOOO,37
AA,PPPPPPPPPP,17
N,YYYYYYY,97
ZZZZZ,MMMMMMMMM,94
II,EEEEEEE,92
R,FFFFFFFFFF,27
QQ,MMMMMMMMMMMM,5
III,VVVVV,54
E,JJJJJJJJ,65
OOO,AAAAAA,55
LL,KKKKKKKKKK,90
NNN,QQQQQQQQQQ,42
RRRR,AAAAAA,42
NNN,OOO,32
ZZZZ,MMMMMM,90
JJJJJJJJ,KKKKKKKK,94
BBBBBB,AAAAAAAAAAAA,79
HHHHHHHHH,BBBBBBBBBB,37
B,F,97
VV,JJJJJJJJJJJJ,40
MMMMMM,CCCCCCCCCCCC,13
G,VVVVV,19
JJJJ,HHHHHH,30
XXXXXXX,MMMMMMMMM,52
BBBBB,QQQQQ,53
RRRRRRR,JJJJJJJJJ,55
KKK,OOOOOOOOOOO,32
EEE,EEEEEEE,61
WWWWWWWWWW,YYYYYYYYYY,44
TTTTTTT,HHHHHHHHHHHH,66
FFFFF,ZZZZZZZZZZ,89
CCC,RRRRRRRRRR,49
S,UUUUU,42
M,UUUUUUUUU,91
IIIIII,PPPPPPPPP,51
EE,IIIIIIIIII,68
OOO,ZZZZ,93
DDDD,WWWWWW,21
KKK,QQQQQQQQQ,48
KKKKK,ZZZZZZZ,80
VVVVV,AAAAAAAA,89
GGGGGGGG,YYYYYYYY,27
O,GGGGGGGGGGGG,56
TT,OOOO,100
QQ,SSSSSSSSSSS,13
III,EEEEEEEE,57
CC,FFFFFFFF,98
LLLLLLLLLL,HHHHHHHHHHH,27
YYYY,UUUUUUUUUU,41
HHHH,MMMMMM,57
ZZZZZZ,EEEEEEE,40
V,SS,20
BBBBBBB,TTTTTTTTTT,36
FFF,KKKKKKK,69
PPPPPPPPP,XXXXXXXXX,58
CCC,DDDDDDDDD,97
RRRRRRR,BBBBBBBBBBBB,76
XXXXXXXX,FFFFFFFFFFF,9
OOOO,SSSS,57
PPPPPPPP,CCCCCCCCCCC,38
DDDDDDDDD,JJJJJJJJJJ,89
EEEE,VVVVVVVVVVV,83
RRRR,GGGGGGGGGGG,10
UU,DDDDDDDDD,77
FFFFF,ZZZZZZZ,40
CC,KKKKKKKK,9
SSSSSS,BBBBBBBBBBBB,25
MMMMMMMMM,WWWWWWWWWWW,77
NN,SSSSSSSS,98
CCCCCC,GGGGGGGGGGGG,78
FFFFFF,CCCCCCCCC,13
KKKKKK,UUUUUUUUUUU,21
PPPP,SSSSSSS,17
RRRRRR,QQQQQQQQ,62
LLLLLL,GGGGGGGGGGGG,65
GGG,TTT,93
PPPPP,KKKKKKKKKKK,38
MMMMMMMM,YYYYYYYYY,17
B,QQQQQQQQQ,60
TTTTT,HHHHHHHHHHHH,100
GGGGGGGG,MMMMMMMMMM,74
AAAAAAAAAA,JJJJJJJJJJJJ,62
ZZZ,PPPPPPPP,7
KKKKKK,QQQQQQ,46
HH,XXXXXXX,89
SS,JJJJJJ,89
SSSSS,RRRRRRR,26
ZZ,GGGGGGGG,47
PP,AAAAAA,81
PPPPP,ZZZZZZZZ,67
HHHHHHH,PPPPPPPPPP,93
OOOO,UUUUUU,52
MMM,ZZZZZZZZZ,73
GGGG,GGGGGGGG,94
JJJJ,ZZZZZZZZ,82
DDDDD,AAAAAAAA,81
FFFFFFF,TTTTTTTTT,46
VVVVVV,IIIIIIIII,2
QQQQQQQQQ,KKKKKKKKKKKK,78
YY,XXXXXXXXXX,92
AAAAAAAA,JJJJJJJJ,59
VVVVVVV,BBBBBBBBBBBB,70
IIIII,ZZZZZZZZZZ,35
OOOOOO,LLLLLLLLLLLL,92
HHHHH,FFFFFFFFFFF,44
UUUUUUU,VVVVVVVVVV,27
H,M,54
SSSSSSSS,ZZZZZZZZZZ,96
NNNNNNNN,KKKKKKKKKKK,93
Y,FFFFFFF,34
JJJJ,HHHHHHHHH,9
VVV,DDDDDDDDD,55
VVVV,XXXXXXXXXX,67
PPPPPP,JJJJJJJJJJ,55
JJJJ,UUUUUU,96
E,XXXXXX,14
X,RR,30
CCCCCCC,IIIIIIIIIIII,39
EEEEEEEEEE,RRRRRRRRRR,28
JJJJJJJ,XXXXXXXX,31
OO,NNNN,45
BBBBBBBB,DDDDDDDDDDDD,79
MMMM,PPPPPPP,70
HHHHH,KKKKKK,5
MMMMMMMMM,NNNNNNNNN,29
CCCCC,BBBBBBB,35
XX,JJJJ,40
JJ,LLLLLLLLL,56
KKK,YYYYYYYYY,59
TTTTT,EEEEEEEEE,34
BBBBBBBBBB,MMMMMMMMMM,45
BBBBBBBB,YYYYYYYYYYY,51
TT,LLLL,84
QQQQQ,HHHHHHHH,18
F,OOOOOOOO,69
TT,EEEEEEEE,44
YYYYYYYYYYY,KKKKKKKKKKKK,53
JJJJJJJ,QQQQQQQQQQQ,99
EEEEE,GGGGGGGGGG,55
SSSS,DDDDDDDDDDD,47
GGG,LLLLLLLL,18
K,UUUUU,8
SS,RRRRRRRRRR,82
NN,LLLLLLLL,66
GGGGGGGG,QQQQQQQQQQ,73
K,CCCCCCCCCCCC,57
AA,TT,53
XXX,TTTTTT,100
NNNNNN,KKKKKKKKKKK,71
E,CCCCCCCCCCCC,91
CCCCC,WWWWWWW,4
L,WWWWWWWW,62
LLLLLLL,AAAAAAAA,65
GGGGGGG,EEEEEEEE,67
BBBBB,YYYYYYYY,66
K,SSSSSS,98
AAAAAAA,QQQQQQQ,99
GGGGGGG,GGGGGGGGG,15
L,AAAAAA,54
FFFF,PPPPPPPPPP,15
NNNN,KKKKKK,97
JJJJJJJJ,EEEEEEEEEE,92
YYYYYY,GGGGGGG,26
DD,HH,71
LLL,SSSSSS,84
IIIIIII,IIIIIIIII,85
UU,VVV,31
AAAA,BBBBBBBBBBB,42
T,MMMMMMMMMM,56
G,YY,83
FFFFFFFF,AAAAAAAAA,86
ZZZ,YYYYYYYYYYY,53
NNN,XXX,30
VVVV,BBBBBBB,52
HHHHHHHH,KKKKKKKKK,70
WWWWWWW,WWWWWWWW,63
BBBB,JJJJJJ,41
VVVVVVV,MMMMMMMMMMMM,48
CCC,LLLLLLLLLLL,48
JJJJJJJJJ,CCCCCCCCCCC,4
EE,II,95
LLLL,KKKKKKK,25
CCCCC,RRRRRRRRRR,29
DDDDDD,QQQQQQQ,44
XX,LLLLLLLLL,5
DDDDDDD,TTTTTTTTTTT,6
JJ,OOOO,87
WW,UUUU,41
MMMMMM,XXXXXX,48
JJJJ,LLLLL,31
KKKK,HHHHHHHHH,47
CC,DDDDDDDDDDD,62
WWW,SSSSSS,89
WWWW,BBBBBB,73
IIIIIIIIIIII,JJJJJJJJJJJJ,11
VVVVVV,DDDDDDD,69
F,UUUUUUUU,23
V,ZZZZZZZZZ,48
TTT,YYYYYY,80
MMMMMMM,TTTTTTTTT,2
HHHHHHHHH,KKKKKKKKKKKK,77
DDD,XXXXX,80
FF,VVVV,47
ZZ,SSSSS,49
QQQQQQ,IIIIIIII,18
UUUUUU,RRRRRRRR,18
QQQ,FFFFFFF,46
IIIIIIIII,CCCCCCCCCCC,11
AAA,AAAA,55
CCCCCCC,EEEEEEEEEEEE,75
PPP,JJJJJJJJJJJ,5
E,NNNN,86
